,geo_code,geo_level,Religion,TRU,Sex,Total
12525,406,district,Jain,Urban,Male,1067
12526,406,district,Other religions and persuasions,Urban,Male,194
12527,406,district,Religion not stated,Urban,Male,230
12538,407,district,Hindu,Rural,Male,348679
12539,407,district,Muslim,Rural,Male,3595
12540,407,district,Christian,Rural,Male,261
12541,407,district,Sikh,Rural,Male,70
12542,407,district,Buddhist,Rural,Male,68
12543,407,district,Jain,Rural,Male,67
12544,407,district,Other religions and persuasions,Rural,Male,14936
12545,407,district,Religion not stated,Rural,Male,265
12547,407,district,Hindu,Urban,Male,40087
12548,407,district,Muslim,Urban,Male,2538
12549,407,district,Christian,Urban,Male,200
12550,407,district,Sikh,Urban,Male,418
12551,407,district,Buddhist,Urban,Male,155
12552,407,district,Jain,Urban,Male,544
12553,407,district,Other religions and persuasions,Urban,Male,89
12554,407,district,Religion not stated,Urban,Male,86
12565,408,district,Hindu,Rural,Male,579624
12566,408,district,Muslim,Rural,Male,3600
12567,408,district,Christian,Rural,Male,1306
12568,408,district,Sikh,Rural,Male,303
12569,408,district,Buddhist,Rural,Male,7604
12570,408,district,Jain,Rural,Male,620
12571,408,district,Other religions and persuasions,Rural,Male,32851
12572,408,district,Religion not stated,Rural,Male,304
12574,408,district,Hindu,Urban,Male,115112
12575,408,district,Muslim,Urban,Male,8253
12576,408,district,Christian,Urban,Male,1298
12577,408,district,Sikh,Urban,Male,1688
12578,408,district,Buddhist,Urban,Male,6383
12579,408,district,Jain,Urban,Male,3548
12580,408,district,Other religions and persuasions,Urban,Male,318
12581,408,district,Religion not stated,Urban,Male,43
12592,409,district,Hindu,Rural,Male,997517
12593,409,district,Muslim,Rural,Male,4849
12594,409,district,Christian,Rural,Male,879
12595,409,district,Sikh,Rural,Male,420
12596,409,district,Buddhist,Rural,Male,930
12597,409,district,Jain,Rural,Male,965
12598,409,district,Other religions and persuasions,Rural,Male,19811
12599,409,district,Religion not stated,Rural,Male,781
12601,409,district,Hindu,Urban,Male,576577
12602,409,district,Muslim,Urban,Male,38036
12603,409,district,Christian,Urban,Male,11067
12604,409,district,Sikh,Urban,Male,12183
12605,409,district,Buddhist,Urban,Male,8782
12606,409,district,Jain,Urban,Male,7845
12607,409,district,Other religions and persuasions,Urban,Male,940
12608,409,district,Religion not stated,Urban,Male,519
12619,410,district,Hindu,Rural,Male,1273672
12620,410,district,Muslim,Rural,Male,6285
12621,410,district,Christian,Rural,Male,2346
12622,410,district,Sikh,Rural,Male,315
12623,410,district,Buddhist,Rural,Male,179
12624,410,district,Jain,Rural,Male,229
12625,410,district,Other religions and persuasions,Rural,Male,4708
12626,410,district,Religion not stated,Rural,Male,833
12628,410,district,Hindu,Urban,Male,681878
12629,410,district,Muslim,Urban,Male,46348
12630,410,district,Christian,Urban,Male,9029
12631,410,district,Sikh,Urban,Male,8407
12632,410,district,Buddhist,Urban,Male,4033
12633,410,district,Jain,Urban,Male,8538
12634,410,district,Other religions and persuasions,Urban,Male,547
12635,410,district,Religion not stated,Urban,Male,839
12646,411,district,Hindu,Rural,Male,446101
12647,411,district,Muslim,Rural,Male,2594
12648,411,district,Christian,Rural,Male,1642
12649,411,district,Sikh,Rural,Male,377
12650,411,district,Buddhist,Rural,Male,38
12651,411,district,Jain,Rural,Male,83
12652,411,district,Other religions and persuasions,Rural,Male,622
12653,411,district,Religion not stated,Rural,Male,234
12655,411,district,Hindu,Urban,Male,53515
12656,411,district,Muslim,Urban,Male,3724
12657,411,district,Christian,Urban,Male,859
12658,411,district,Sikh,Urban,Male,1167
12659,411,district,Buddhist,Urban,Male,214
12660,411,district,Jain,Urban,Male,697
12661,411,district,Other religions and persuasions,Urban,Male,77
12662,411,district,Religion not stated,Urban,Male,23
12673,412,district,Hindu,Rural,Male,319621
12674,412,district,Muslim,Rural,Male,1200
12675,412,district,Christian,Rural,Male,303
12676,412,district,Sikh,Rural,Male,54
12677,412,district,Buddhist,Rural,Male,128
12678,412,district,Jain,Rural,Male,242
12679,412,district,Other religions and persuasions,Rural,Male,1738
12680,412,district,Religion not stated,Rural,Male,134
12682,412,district,Hindu,Urban,Male,66906
12683,412,district,Muslim,Urban,Male,4125
12684,412,district,Christian,Urban,Male,991
12685,412,district,Sikh,Urban,Male,543
12686,412,district,Buddhist,Urban,Male,195
12687,412,district,Jain,Urban,Male,1614
12688,412,district,Other religions and persuasions,Urban,Male,48
12689,412,district,Religion not stated,Urban,Male,55
12700,413,district,Hindu,Rural,Male,279422
12701,413,district,Muslim,Rural,Male,1021
12702,413,district,Christian,Rural,Male,1615
12703,413,district,Sikh,Rural,Male,127
12704,413,district,Buddhist,Rural,Male,671
12705,413,district,Jain,Rural,Male,308
12706,413,district,Other religions and persuasions,Rural,Male,51264
12707,413,district,Religion not stated,Rural,Male,721
12709,413,district,Hindu,Urban,Male,34020
12710,413,district,Muslim,Urban,Male,2138
12711,413,district,Christian,Urban,Male,477
12712,413,district,Sikh,Urban,Male,211
12713,413,district,Buddhist,Urban,Male,393
12714,413,district,Jain,Urban,Male,245
12715,413,district,Other religions and persuasions,Urban,Male,688
12716,413,district,Religion not stated,Urban,Male,17
12727,414,district,Hindu,Rural,Male,551718
12728,414,district,Muslim,Rural,Male,1123
12729,414,district,Christian,Rural,Male,7394
12730,414,district,Sikh,Rural,Male,99
12731,414,district,Buddhist,Rural,Male,232
12732,414,district,Jain,Rural,Male,120
12733,414,district,Other religions and persuasions,Rural,Male,39333
12734,414,district,Religion not stated,Rural,Male,633
12736,414,district,Hindu,Urban,Male,80186
12737,414,district,Muslim,Urban,Male,5324
12738,414,district,Christian,Urban,Male,6171
12739,414,district,Sikh,Urban,Male,1014
12740,414,district,Buddhist,Urban,Male,274
12741,414,district,Jain,Urban,Male,1664
12742,414,district,Other religions and persuasions,Urban,Male,3105
12743,414,district,Religion not stated,Urban,Male,97
12754,415,district,Hindu,Rural,Male,54540
12755,415,district,Muslim,Rural,Male,115
12756,415,district,Christian,Rural,Male,199
12757,415,district,Sikh,Rural,Male,14
12758,415,district,Buddhist,Rural,Male,5
12759,415,district,Jain,Rural,Male,1
12760,415,district,Other religions and persuasions,Rural,Male,3698
12761,415,district,Religion not stated,Rural,Male,81
12763,415,district,Hindu,Urban,Male,10175
12764,415,district,Muslim,Urban,Male,315
12765,415,district,Christian,Urban,Male,137
12766,415,district,Sikh,Urban,Male,38
12767,415,district,Buddhist,Urban,Male,31
12768,415,district,Jain,Urban,Male,218
12769,415,district,Other religions and persuasions,Urban,Male,528
12770,415,district,Religion not stated,Urban,Male,9
12781,416,district,Hindu,Rural,Male,209428
12782,416,district,Muslim,Rural,Male,1114
12783,416,district,Christian,Rural,Male,662
12784,416,district,Sikh,Rural,Male,84
12785,416,district,Buddhist,Rural,Male,40
12786,416,district,Jain,Rural,Male,134
12787,416,district,Other religions and persuasions,Rural,Male,2249
12788,416,district,Religion not stated,Rural,Male,219
12790,416,district,Hindu,Urban,Male,44482
12791,416,district,Muslim,Urban,Male,2243
12792,416,district,Christian,Urban,Male,1775
12793,416,district,Sikh,Urban,Male,176
12794,416,district,Buddhist,Urban,Male,153
12795,416,district,Jain,Urban,Male,433
12796,416,district,Other religions and persuasions,Urban,Male,896
12797,416,district,Religion not stated,Urban,Male,54
12808,417,district,Hindu,Rural,Male,109855
12809,417,district,Muslim,Rural,Male,369
12810,417,district,Christian,Rural,Male,886
12811,417,district,Sikh,Rural,Male,29
12812,417,district,Buddhist,Rural,Male,641
12813,417,district,Jain,Rural,Male,4
12814,417,district,Other religions and persuasions,Rural,Male,1451
12815,417,district,Religion not stated,Rural,Male,109
12817,417,district,Hindu,Urban,Male,13467
12818,417,district,Muslim,Urban,Male,534
12819,417,district,Christian,Urban,Male,549
12820,417,district,Sikh,Urban,Male,25
12821,417,district,Buddhist,Urban,Male,175
12822,417,district,Jain,Urban,Male,2
12823,417,district,Other religions and persuasions,Urban,Male,554
12824,417,district,Religion not stated,Urban,Male,13
12862,418,district,Hindu,Rural,Male,293636
12863,418,district,Muslim,Rural,Male,8202
12864,418,district,Christian,Rural,Male,60
12865,418,district,Sikh,Rural,Male,3150
12866,418,district,Buddhist,Rural,Male,64
12867,418,district,Jain,Rural,Male,30
12868,418,district,Other religions and persuasions,Rural,Male,12
12869,418,district,Religion not stated,Rural,Male,206
12871,418,district,Hindu,Urban,Male,42469
12872,418,district,Muslim,Urban,Male,13331
12873,418,district,Christian,Urban,Male,59
12874,418,district,Sikh,Urban,Male,227
12875,418,district,Buddhist,Urban,Male,56
12876,418,district,Jain,Urban,Male,172
12877,418,district,Other religions and persuasions,Urban,Male,16
12878,418,district,Religion not stated,Urban,Male,94
12889,419,district,Hindu,Rural,Male,791515
12890,419,district,Muslim,Rural,Male,20206
12891,419,district,Christian,Rural,Male,310
12892,419,district,Sikh,Rural,Male,174
12893,419,district,Buddhist,Rural,Male,1552
12894,419,district,Jain,Rural,Male,274
12895,419,district,Other religions and persuasions,Rural,Male,39
12896,419,district,Religion not stated,Rural,Male,1148
12898,419,district,Hindu,Urban,Male,228920
12899,419,district,Muslim,Urban,Male,20058
12900,419,district,Christian,Urban,Male,261
12901,419,district,Sikh,Urban,Male,118
12902,419,district,Buddhist,Urban,Male,209
12903,419,district,Jain,Urban,Male,3300
12904,419,district,Other religions and persuasions,Urban,Male,20
12905,419,district,Religion not stated,Urban,Male,313
12916,420,district,Hindu,Rural,Male,668918
12917,420,district,Muslim,Rural,Male,15200
12918,420,district,Christian,Rural,Male,334
12919,420,district,Sikh,Rural,Male,1774
12920,420,district,Buddhist,Rural,Male,5983
12921,420,district,Jain,Rural,Male,920
12922,420,district,Other religions and persuasions,Rural,Male,19
12923,420,district,Religion not stated,Rural,Male,1608
12925,420,district,Hindu,Urban,Male,200562
12926,420,district,Muslim,Urban,Male,20201
12927,420,district,Christian,Urban,Male,189
12928,420,district,Sikh,Urban,Male,438
12929,420,district,Buddhist,Urban,Male,690
12930,420,district,Jain,Urban,Male,9634
12931,420,district,Other religions and persuasions,Urban,Male,14
12932,420,district,Religion not stated,Urban,Male,359
12943,421,district,Hindu,Rural,Male,378222
12944,421,district,Muslim,Rural,Male,19181
12945,421,district,Christian,Rural,Male,276
12946,421,district,Sikh,Rural,Male,8578
12947,421,district,Buddhist,Rural,Male,1447
12948,421,district,Jain,Rural,Male,785
12949,421,district,Other religions and persuasions,Rural,Male,34
12950,421,district,Religion not stated,Rural,Male,826
12952,421,district,Hindu,Urban,Male,608839
12953,421,district,Muslim,Urban,Male,55028
12954,421,district,Christian,Urban,Male,1766
12955,421,district,Sikh,Urban,Male,4693
12956,421,district,Buddhist,Urban,Male,932
12957,421,district,Jain,Urban,Male,8621
12958,421,district,Other religions and persuasions,Urban,Male,77
12959,421,district,Religion not stated,Urban,Male,1022
12970,422,district,Hindu,Rural,Male,315403
12971,422,district,Muslim,Rural,Male,3938
12972,422,district,Christian,Rural,Male,105
12973,422,district,Sikh,Rural,Male,139
12974,422,district,Buddhist,Rural,Male,3802
12975,422,district,Jain,Rural,Male,170
12976,422,district,Other religions and persuasions,Rural,Male,3
12977,422,district,Religion not stated,Rural,Male,406
12979,422,district,Hindu,Urban,Male,84317
12980,422,district,Muslim,Urban,Male,10913
12981,422,district,Christian,Urban,Male,262
12982,422,district,Sikh,Urban,Male,125
12983,422,district,Buddhist,Urban,Male,451
12984,422,district,Jain,Urban,Male,53
12985,422,district,Other religions and persuasions,Urban,Male,0
12986,422,district,Religion not stated,Urban,Male,70
12997,423,district,Hindu,Rural,Male,747884
12998,423,district,Muslim,Rural,Male,7260
12999,423,district,Christian,Rural,Male,266
13000,423,district,Sikh,Rural,Male,3373
13001,423,district,Buddhist,Rural,Male,1666
13002,423,district,Jain,Rural,Male,2081
13003,423,district,Other religions and persuasions,Rural,Male,34
13004,423,district,Religion not stated,Rural,Male,990
13006,423,district,Hindu,Urban,Male,131372
13007,423,district,Muslim,Urban,Male,19418
13008,423,district,Christian,Urban,Male,317
13009,423,district,Sikh,Urban,Male,528
13010,423,district,Buddhist,Urban,Male,154
13011,423,district,Jain,Urban,Male,4307
13012,423,district,Other religions and persuasions,Urban,Male,3
13013,423,district,Religion not stated,Urban,Male,142
13024,424,district,Hindu,Rural,Male,618464
13025,424,district,Muslim,Rural,Male,7472
13026,424,district,Christian,Rural,Male,190
13027,424,district,Sikh,Rural,Male,57
13028,424,district,Buddhist,Rural,Male,42
13029,424,district,Jain,Rural,Male,2760
13030,424,district,Other religions and persuasions,Rural,Male,19
13031,424,district,Religion not stated,Rural,Male,473
13033,424,district,Hindu,Urban,Male,109746
13034,424,district,Muslim,Urban,Male,15440
13035,424,district,Christian,Urban,Male,122
13036,424,district,Sikh,Urban,Male,77
13037,424,district,Buddhist,Urban,Male,16
13038,424,district,Jain,Urban,Male,5396
13039,424,district,Other religions and persuasions,Urban,Male,4
13040,424,district,Religion not stated,Urban,Male,77
13051,425,district,Hindu,Rural,Male,710901
13052,425,district,Muslim,Rural,Male,11143
13053,425,district,Christian,Rural,Male,392
13054,425,district,Sikh,Rural,Male,75
13055,425,district,Buddhist,Rural,Male,53
13056,425,district,Jain,Rural,Male,2042
13057,425,district,Other religions and persuasions,Rural,Male,32
13058,425,district,Religion not stated,Rural,Male,635
13060,425,district,Hindu,Urban,Male,180677
13061,425,district,Muslim,Urban,Male,25527
13062,425,district,Christian,Urban,Male,561
13063,425,district,Sikh,Urban,Male,428
13064,425,district,Buddhist,Urban,Male,71
13065,425,district,Jain,Urban,Male,3408
13066,425,district,Other religions and persuasions,Urban,Male,20
13067,425,district,Religion not stated,Urban,Male,156
13078,426,district,Hindu,Rural,Male,456003
13079,426,district,Muslim,Rural,Male,9495
13080,426,district,Christian,Rural,Male,112
13081,426,district,Sikh,Rural,Male,44
13082,426,district,Buddhist,Rural,Male,14
13083,426,district,Jain,Rural,Male,1310
13084,426,district,Other religions and persuasions,Rural,Male,96
13085,426,district,Religion not stated,Rural,Male,399
13087,426,district,Hindu,Urban,Male,55782
13088,426,district,Muslim,Urban,Male,8784
13089,426,district,Christian,Urban,Male,111
13090,426,district,Sikh,Urban,Male,49
13091,426,district,Buddhist,Urban,Male,5
13092,426,district,Jain,Urban,Male,1169
13093,426,district,Other religions and persuasions,Urban,Male,7
13094,426,district,Religion not stated,Urban,Male,100
13105,427,district,Hindu,Rural,Male,858236
13106,427,district,Muslim,Rural,Male,13804
13107,427,district,Christian,Rural,Male,749
13108,427,district,Sikh,Rural,Male,156
13109,427,district,Buddhist,Rural,Male,321
13110,427,district,Jain,Rural,Male,9848
13111,427,district,Other religions and persuasions,Rural,Male,39
13112,427,district,Religion not stated,Rural,Male,980
13114,427,district,Hindu,Urban,Male,304082
13115,427,district,Muslim,Urban,Male,39819
13116,427,district,Christian,Urban,Male,2102
13117,427,district,Sikh,Urban,Male,2525
13118,427,district,Buddhist,Urban,Male,247
13119,427,district,Jain,Urban,Male,22843
13120,427,district,Other religions and persuasions,Urban,Male,46
13121,427,district,Religion not stated,Urban,Male,460
13132,428,district,Hindu,Rural,Male,512306
13133,428,district,Muslim,Rural,Male,10496
13134,428,district,Christian,Rural,Male,205
13135,428,district,Sikh,Rural,Male,77
13136,428,district,Buddhist,Rural,Male,40
13137,428,district,Jain,Rural,Male,6640
13138,428,district,Other religions and persuasions,Rural,Male,41
