geo_code,geo_level,area_type,Sex,edu_level,level_total
44,district,Rural,Female,graduate_above,7263
44,district,Urban,Female,graduate_above,12214
45,district,Rural,Female,graduate_above,4554
45,district,Urban,Female,graduate_above,11725
46,district,Rural,Female,graduate_above,8962
46,district,Urban,Female,graduate_above,30618
47,district,Rural,Female,graduate_above,4361
47,district,Urban,Female,graduate_above,8346
48,district,Rural,Female,graduate_above,12554
48,district,Urban,Female,graduate_above,62401
49,district,Rural,Female,graduate_above,10961
49,district,Urban,Female,graduate_above,76748
50,district,Rural,Female,graduate_above,7051
50,district,Urban,Female,graduate_above,4910
51,district,Rural,Female,graduate_above,8949
51,district,Urban,Female,graduate_above,12289
52,district,Rural,Female,graduate_above,5627
52,district,Urban,Female,graduate_above,52411
53,district,Rural,Female,graduate_above,12099
53,district,Urban,Female,graduate_above,24826
54,district,Rural,Female,graduate_above,4184
54,district,Urban,Female,graduate_above,8526
4,state,Rural,Female,graduate_above,677
4,state,Urban,Female,graduate_above,89028
55,district,Rural,Female,graduate_above,677
